timestamp,user_id,session_id,domain,action_type,entity_id,response_time_ms,device_type,account_type,transaction_type,channel,risk_score,amount_involved,branch_code
2025-11-14 02:25:39,U002,S0444,banking,fund_transfer,ban_113,283,tablet,savings,inquiry,net_banking,7,9736,DL33
2025-11-02 10:15:39,U001,S0306,banking,fund_transfer,ban_10,50,mobile,savings,inquiry,ATM,2,52818,BN12
2025-09-25 17:15:39,U017,S0013,banking,fund_transfer,ban_38,133,tablet,current,inquiry,ATM,10,117795,BN12
2025-10-23 00:49:39,U009,S0090,banking,view_transaction,ban_72,69,desktop,credit,debit,net_banking,7,158615,MB98
2025-09-26 11:44:39,U028,S0077,banking,inquiry,ban_176,138,mobile,current,inquiry,ATM,6,52545,DL33
2025-10-29 08:23:39,U030,S0417,banking,check_balance,ban_153,238,desktop,current,inquiry,net_banking,5,149662,DL33
2025-10-23 18:32:39,U010,S0149,banking,fund_transfer,ban_243,366,mobile,savings,inquiry,ATM,5,121624,BN12
2025-10-30 03:28:39,U018,S0349,banking,inquiry,ban_224,203,mobile,credit,inquiry,mobile_app,8,199140,DL33
2025-09-14 16:33:39,U013,S0157,banking,check_balance,ban_253,113,mobile,savings,debit,mobile_app,8,33854,BN12
2025-09-17 01:31:39,U029,S0210,banking,check_balance,ban_288,57,desktop,savings,inquiry,mobile_app,8,27439,BN12
2025-10-07 18:29:39,U018,S0351,banking,fund_transfer,ban_93,312,desktop,savings,debit,mobile_app,5,192448,DL33
2025-09-15 20:26:39,U018,S0374,banking,inquiry,ban_207,128,desktop,savings,credit,net_banking,6,90832,BN12
2025-09-25 10:45:39,U017,S0295,banking,inquiry,ban_203,309,mobile,credit,debit,ATM,1,2987,DL33
2025-10-24 15:07:39,U007,S0151,banking,view_transaction,ban_60,278,mobile,savings,debit,net_banking,8,30304,DL33
2025-10-15 10:38:39,U005,S0237,banking,fund_transfer,ban_195,365,desktop,current,inquiry,mobile_app,3,172592,BN12
2025-11-13 14:55:39,U007,S0206,banking,check_balance,ban_56,259,mobile,credit,inquiry,ATM,9,151876,MB98
2025-09-26 05:33:39,U004,S0212,banking,fund_transfer,ban_183,161,mobile,savings,inquiry,mobile_app,9,38987,DL33
2025-09-18 22:03:39,U017,S0367,banking,fund_transfer,ban_91,247,desktop,current,debit,ATM,3,14203,MB98
2025-10-17 01:41:39,U028,S0014,banking,view_transaction,ban_203,341,desktop,credit,debit,ATM,8,30020,BN12
2025-10-16 14:20:39,U027,S0158,banking,check_balance,ban_162,124,mobile,credit,debit,mobile_app,1,139936,BN12
2025-10-18 19:32:39,U028,S0403,banking,fund_transfer,ban_175,40,tablet,credit,inquiry,mobile_app,8,186419,MB98
2025-10-28 23:59:39,U002,S0393,banking,inquiry,ban_69,60,mobile,savings,credit,ATM,4,96353,MB98
2025-10-11 18:29:39,U025,S0329,banking,view_transaction,ban_269,302,desktop,current,credit,mobile_app,4,181760,DL33
2025-11-11 14:40:39,U018,S0159,banking,fund_transfer,ban_5,183,tablet,current,debit,ATM,3,53122,BN12
2025-09-30 11:06:39,U024,S0042,banking,check_balance,ban_84,244,desktop,savings,inquiry,ATM,2,113302,MB98
2025-10-22 20:51:39,U025,S0088,banking,inquiry,ban_89,153,desktop,current,debit,mobile_app,1,39893,DL33
2025-10-11 05:11:39,U012,S0127,banking,check_balance,ban_255,361,mobile,savings,debit,net_banking,5,70823,BN12
2025-10-01 10:07:39,U010,S0356,banking,inquiry,ban_16,368,desktop,credit,debit,ATM,10,174025,BN12
2025-11-14 11:06:39,U025,S0192,banking,view_transaction,ban_197,316,desktop,current,credit,net_banking,5,163872,BN12
2025-10-17 03:39:39,U009,S0091,banking,fund_transfer,ban_100,60,desktop,savings,credit,net_banking,3,50376,DL33
2025-10-20 13:20:39,U027,S0198,banking,fund_transfer,ban_114,177,tablet,savings,inquiry,mobile_app,7,85081,MB98
2025-10-25 07:34:39,U018,S0085,banking,inquiry,ban_132,270,mobile,credit,inquiry,ATM,4,154559,DL33
2025-10-18 11:51:39,U004,S0116,banking,view_transaction,ban_179,94,desktop,savings,inquiry,ATM,9,130685,BN12
2025-11-08 15:03:39,U004,S0364,banking,check_balance,ban_205,199,desktop,current,debit,mobile_app,3,92497,MB98
2025-10-24 09:25:39,U021,S0152,banking,inquiry,ban_163,169,desktop,savings,inquiry,ATM,3,115496,DL33
2025-11-01 20:35:39,U012,S0143,banking,inquiry,ban_284,267,desktop,credit,inquiry,mobile_app,3,69122,DL33
2025-10-29 05:45:39,U023,S0298,banking,fund_transfer,ban_170,377,mobile,credit,credit,net_banking,6,129665,DL33
2025-10-23 05:28:39,U024,S0279,banking,check_balance,ban_140,392,desktop,savings,credit,mobile_app,9,199415,BN12
2025-10-28 06:58:39,U010,S0292,banking,inquiry,ban_46,366,tablet,credit,inquiry,net_banking,4,115503,MB98
2025-09-29 15:48:39,U022,S0194,banking,check_balance,ban_63,175,desktop,credit,credit,net_banking,1,17477,BN12
2025-10-03 18:20:39,U009,S0343,banking,fund_transfer,ban_211,43,tablet,credit,credit,net_banking,8,179722,BN12
2025-10-27 20:21:39,U005,S0022,banking,fund_transfer,ban_136,54,desktop,savings,credit,ATM,7,142299,DL33
2025-11-14 06:54:39,U003,S0224,banking,fund_transfer,ban_12,220,mobile,credit,inquiry,net_banking,4,128376,MB98
2025-09-13 08:53:39,U022,S0387,banking,check_balance,ban_66,370,desktop,current,debit,mobile_app,7,154665,DL33
2025-10-26 20:05:39,U006,S0231,banking,inquiry,ban_111,198,mobile,credit,credit,net_banking,10,111781,BN12
2025-10-23 17:47:39,U025,S0115,banking,fund_transfer,ban_104,229,mobile,current,credit,mobile_app,4,179968,MB98
2025-11-14 07:35:39,U028,S0246,banking,view_transaction,ban_140,358,mobile,savings,debit,mobile_app,7,20407,MB98
2025-10-15 09:58:39,U019,S0453,banking,check_balance,ban_76,124,desktop,savings,debit,net_banking,6,101762,BN12
2025-09-18 20:53:39,U017,S0486,banking,view_transaction,ban_131,186,mobile,current,debit,ATM,9,84811,DL33
2025-09-18 04:35:39,U009,S0414,banking,check_balance,ban_217,251,mobile,savings,credit,mobile_app,5,196335,BN12
2025-10-09 16:26:39,U012,S0094,banking,view_transaction,ban_178,310,tablet,credit,inquiry,mobile_app,7,126570,DL33
2025-10-21 13:31:39,U023,S0267,banking,view_transaction,ban_86,57,desktop,credit,debit,ATM,2,49379,MB98
2025-11-08 20:00:39,U025,S0364,banking,fund_transfer,ban_104,234,tablet,savings,credit,ATM,6,190797,MB98
2025-10-30 21:44:39,U008,S0379,banking,check_balance,ban_225,207,desktop,credit,credit,ATM,9,26619,MB98
2025-09-26 22:33:39,U030,S0141,banking,fund_transfer,ban_283,121,mobile,credit,debit,ATM,3,45575,DL33
2025-09-22 11:33:39,U006,S0297,banking,view_transaction,ban_92,296,mobile,credit,inquiry,ATM,1,187050,BN12
2025-11-10 01:34:39,U025,S0342,banking,inquiry,ban_26,228,desktop,savings,credit,net_banking,1,128305,MB98
2025-09-13 19:40:39,U029,S0186,banking,check_balance,ban_275,391,mobile,current,debit,ATM,9,175048,MB98
2025-10-02 09:33:39,U011,S0309,banking,check_balance,ban_105,134,mobile,current,credit,ATM,4,26252,MB98
2025-10-15 07:20:39,U019,S0133,banking,check_balance,ban_199,341,tablet,current,debit,net_banking,2,156488,MB98
2025-09-24 10:59:39,U015,S0354,banking,fund_transfer,ban_155,125,mobile,savings,credit,net_banking,2,94474,DL33
2025-10-04 20:55:39,U030,S0094,banking,inquiry,ban_288,235,desktop,current,inquiry,ATM,9,26202,DL33
2025-09-20 14:52:39,U020,S0415,banking,check_balance,ban_215,320,desktop,savings,inquiry,mobile_app,5,83641,MB98
2025-11-08 17:15:39,U012,S0256,banking,check_balance,ban_40,369,tablet,credit,debit,net_banking,4,72200,DL33
2025-10-08 01:50:39,U029,S0045,banking,check_balance,ban_170,64,mobile,current,credit,ATM,10,35693,DL33
2025-09-16 22:10:39,U019,S0257,banking,check_balance,ban_27,61,desktop,current,debit,mobile_app,1,98137,BN12
2025-09-23 08:08:39,U001,S0126,banking,view_transaction,ban_182,338,desktop,credit,inquiry,net_banking,6,74546,BN12
2025-11-09 02:01:39,U027,S0174,banking,fund_transfer,ban_76,141,mobile,current,inquiry,mobile_app,2,18211,MB98
2025-10-08 17:46:39,U003,S0085,banking,inquiry,ban_20,124,tablet,current,credit,ATM,1,165210,MB98
2025-10-29 04:28:39,U001,S0296,banking,inquiry,ban_212,145,tablet,credit,debit,ATM,7,58132,BN12
2025-11-06 20:45:39,U012,S0394,banking,inquiry,ban_88,104,mobile,credit,debit,net_banking,3,3644,DL33
2025-09-16 22:41:39,U003,S0077,banking,view_transaction,ban_188,354,desktop,credit,debit,mobile_app,6,82528,MB98
2025-10-26 20:41:39,U019,S0404,banking,view_transaction,ban_22,64,desktop,credit,credit,ATM,6,167030,MB98
2025-11-04 20:28:39,U016,S0246,banking,view_transaction,ban_184,54,desktop,current,credit,mobile_app,9,169542,DL33
2025-09-13 20:29:39,U004,S0366,banking,view_transaction,ban_117,320,desktop,credit,debit,ATM,6,137165,MB98
