timestamp,user_id,session_id,domain,action_type,entity_id,response_time_ms,device_type,product_category,price,cart_value,user_membership,referral_source,stock_available
2025-09-23 03:57:39,U014,S0087,ecommerce,search_product,eco_256,100,mobile,fashion,1718,34033,gold,email,yes
2025-11-10 06:48:39,U025,S0438,ecommerce,add_to_cart,eco_60,267,mobile,electronics,39173,56496,platinum,email,no
2025-10-08 00:05:39,U016,S0261,ecommerce,add_to_cart,eco_277,230,mobile,fashion,22662,95911,platinum,instagram,yes
2025-09-26 15:11:39,U028,S0198,ecommerce,add_to_cart,eco_108,68,mobile,electronics,32876,54933,silver,google,yes
2025-11-04 06:22:39,U009,S0169,ecommerce,search_product,eco_115,278,tablet,fashion,30657,99799,platinum,instagram,yes
2025-09-29 06:52:39,U026,S0040,ecommerce,search_product,eco_246,317,desktop,grocery,34244,4274,platinum,direct,no
2025-10-29 06:46:39,U008,S0455,ecommerce,search_product,eco_141,160,tablet,home_appliances,29465,94256,platinum,google,no
2025-09-13 15:05:39,U019,S0483,ecommerce,add_to_cart,eco_194,87,desktop,grocery,28969,86451,silver,email,yes
2025-09-29 03:06:39,U030,S0224,ecommerce,checkout,eco_75,92,mobile,home_appliances,33239,60112,gold,google,no
2025-10-14 18:50:39,U016,S0116,ecommerce,search_product,eco_269,388,desktop,home_appliances,44069,17412,gold,google,yes
2025-11-06 20:16:39,U023,S0037,ecommerce,search_product,eco_175,304,desktop,home_appliances,34000,40107,silver,google,no
2025-10-25 17:27:39,U015,S0472,ecommerce,add_to_cart,eco_281,78,tablet,electronics,29823,94031,silver,google,yes
2025-10-11 22:48:39,U030,S0307,ecommerce,checkout,eco_134,204,mobile,home_appliances,21660,53621,silver,direct,no
2025-11-04 02:38:39,U029,S0430,ecommerce,search_product,eco_103,195,mobile,grocery,16681,99323,silver,direct,yes
2025-11-06 19:23:39,U008,S0173,ecommerce,checkout,eco_129,79,tablet,home_appliances,41759,14037,gold,email,no
2025-11-06 11:31:39,U029,S0038,ecommerce,checkout,eco_259,268,desktop,home_appliances,17212,86057,silver,email,yes
2025-09-29 02:21:39,U005,S0065,ecommerce,view_product,eco_285,181,desktop,electronics,6785,38717,gold,instagram,yes
2025-10-20 21:04:39,U019,S0067,ecommerce,add_to_cart,eco_14,265,tablet,home_appliances,30250,59746,platinum,direct,no
2025-10-07 03:21:39,U003,S0438,ecommerce,view_product,eco_32,61,mobile,grocery,37649,30277,silver,google,yes
2025-10-18 15:33:39,U002,S0179,ecommerce,search_product,eco_16,150,tablet,grocery,1065,64955,gold,instagram,no
2025-10-02 13:39:39,U010,S0305,ecommerce,checkout,eco_191,375,desktop,electronics,18159,85010,silver,email,no
2025-09-16 04:24:39,U008,S0058,ecommerce,checkout,eco_155,219,tablet,fashion,27461,82982,platinum,direct,yes
2025-09-22 15:13:39,U007,S0492,ecommerce,checkout,eco_194,249,desktop,fashion,49671,26563,gold,instagram,yes
2025-10-12 22:45:39,U007,S0068,ecommerce,search_product,eco_194,50,mobile,fashion,22860,93185,silver,email,no
2025-09-20 08:41:39,U006,S0414,ecommerce,checkout,eco_142,105,mobile,home_appliances,32546,25826,silver,email,yes
2025-10-16 06:45:39,U013,S0392,ecommerce,checkout,eco_117,299,desktop,home_appliances,8176,19014,platinum,email,yes
2025-10-02 23:29:39,U011,S0488,ecommerce,add_to_cart,eco_63,231,tablet,home_appliances,30965,57537,silver,email,yes
2025-11-10 11:55:39,U024,S0221,ecommerce,view_product,eco_135,387,mobile,electronics,39874,52829,silver,instagram,no
2025-10-30 13:42:39,U019,S0018,ecommerce,add_to_cart,eco_162,395,tablet,grocery,31890,40500,gold,direct,no
2025-11-13 19:33:39,U006,S0408,ecommerce,checkout,eco_38,297,tablet,home_appliances,3263,50552,gold,direct,yes
2025-10-11 19:21:39,U004,S0481,ecommerce,view_product,eco_244,261,desktop,electronics,33233,40310,silver,email,yes
2025-09-28 21:25:39,U003,S0353,ecommerce,add_to_cart,eco_163,65,desktop,home_appliances,31124,50532,platinum,email,no
2025-10-01 04:58:39,U010,S0271,ecommerce,search_product,eco_155,236,mobile,fashion,6170,34985,platinum,email,no
2025-10-03 10:59:39,U022,S0262,ecommerce,search_product,eco_127,122,desktop,home_appliances,46890,96267,silver,instagram,no
2025-11-11 16:45:39,U006,S0304,ecommerce,search_product,eco_292,195,mobile,home_appliances,6283,72529,platinum,instagram,yes
2025-09-18 16:31:39,U014,S0118,ecommerce,checkout,eco_93,57,mobile,electronics,46747,60440,gold,email,no
2025-09-25 22:46:39,U004,S0294,ecommerce,view_product,eco_190,323,tablet,electronics,43581,39094,gold,instagram,no
2025-09-29 12:38:39,U027,S0076,ecommerce,search_product,eco_86,186,tablet,fashion,23521,81255,platinum,email,no
2025-09-25 20:23:39,U020,S0367,ecommerce,search_product,eco_113,388,mobile,grocery,14992,20380,silver,google,yes
2025-09-21 18:33:39,U030,S0128,ecommerce,add_to_cart,eco_296,99,mobile,home_appliances,6982,64987,platinum,email,no
2025-09-22 18:19:39,U025,S0399,ecommerce,checkout,eco_206,286,tablet,home_appliances,195,9071,platinum,direct,no
2025-10-15 15:29:39,U026,S0161,ecommerce,add_to_cart,eco_261,314,tablet,grocery,9771,93090,platinum,email,yes
2025-10-24 16:45:39,U014,S0492,ecommerce,checkout,eco_130,308,mobile,fashion,30441,43704,silver,direct,no
2025-10-30 13:41:39,U013,S0093,ecommerce,view_product,eco_2,345,tablet,grocery,5161,73947,gold,instagram,yes
2025-09-29 20:59:39,U001,S0453,ecommerce,add_to_cart,eco_113,89,tablet,home_appliances,6475,38335,platinum,email,no
2025-09-14 11:25:39,U003,S0219,ecommerce,search_product,eco_165,158,desktop,fashion,7536,76018,silver,google,yes
2025-09-19 07:23:39,U016,S0423,ecommerce,search_product,eco_246,168,mobile,electronics,7831,27864,platinum,direct,no
2025-11-06 07:54:39,U026,S0215,ecommerce,search_product,eco_269,294,tablet,home_appliances,26414,62160,gold,instagram,no
2025-11-05 13:58:39,U029,S0032,ecommerce,view_product,eco_300,190,tablet,fashion,5286,14655,platinum,email,no
2025-09-13 20:00:39,U026,S0321,ecommerce,search_product,eco_231,108,mobile,home_appliances,19545,45919,gold,email,yes
2025-09-30 11:58:39,U004,S0387,ecommerce,checkout,eco_13,180,desktop,fashion,26700,24120,gold,email,no
2025-10-05 14:36:39,U015,S0218,ecommerce,view_product,eco_12,64,tablet,electronics,30780,41576,silver,direct,no
2025-09-16 18:31:39,U001,S0404,ecommerce,view_product,eco_215,111,desktop,electronics,39544,44039,gold,instagram,yes
2025-09-16 10:40:39,U025,S0056,ecommerce,checkout,eco_195,347,tablet,home_appliances,13141,48426,silver,email,no
2025-11-03 11:13:39,U028,S0214,ecommerce,add_to_cart,eco_28,271,mobile,home_appliances,46561,29962,silver,instagram,yes
2025-10-19 09:56:39,U019,S0463,ecommerce,view_product,eco_268,346,tablet,electronics,12924,42095,platinum,instagram,yes
2025-10-18 00:58:39,U015,S0478,ecommerce,search_product,eco_105,388,desktop,fashion,28496,64630,silver,google,yes
2025-10-27 06:28:39,U022,S0383,ecommerce,checkout,eco_96,362,desktop,home_appliances,37619,49186,silver,instagram,no
2025-10-24 04:57:39,U012,S0386,ecommerce,view_product,eco_4,186,tablet,grocery,7000,24153,silver,email,no
2025-10-15 03:56:39,U018,S0469,ecommerce,add_to_cart,eco_160,347,desktop,fashion,20755,40993,gold,google,no
2025-10-16 08:15:39,U021,S0032,ecommerce,add_to_cart,eco_293,92,tablet,grocery,6835,98593,gold,direct,no
2025-10-28 18:52:39,U021,S0119,ecommerce,add_to_cart,eco_100,60,tablet,electronics,24520,77512,platinum,direct,no
2025-09-15 08:33:39,U012,S0012,ecommerce,checkout,eco_62,276,desktop,grocery,43530,57172,gold,email,no
2025-09-26 21:36:39,U024,S0004,ecommerce,checkout,eco_187,61,tablet,grocery,30348,58274,silver,direct,no
2025-11-13 10:29:39,U021,S0478,ecommerce,checkout,eco_300,235,desktop,fashion,45285,21008,platinum,instagram,no
2025-10-03 13:35:39,U023,S0285,ecommerce,add_to_cart,eco_265,70,mobile,fashion,10153,91989,gold,instagram,yes
2025-09-20 20:16:39,U006,S0472,ecommerce,search_product,eco_20,62,mobile,grocery,44908,13281,gold,email,no
2025-10-30 17:40:39,U008,S0044,ecommerce,view_product,eco_201,174,mobile,home_appliances,34213,45771,gold,instagram,no
2025-09-29 09:28:39,U015,S0469,ecommerce,search_product,eco_281,389,desktop,electronics,40482,37949,silver,email,no
2025-10-26 11:33:39,U005,S0308,ecommerce,checkout,eco_239,276,mobile,electronics,6433,74799,silver,google,no
2025-10-11 14:24:39,U004,S0476,ecommerce,view_product,eco_9,355,mobile,electronics,21393,5874,gold,instagram,no
2025-10-09 14:45:39,U020,S0478,ecommerce,view_product,eco_47,326,mobile,electronics,24273,73726,gold,instagram,yes
2025-10-20 03:32:39,U017,S0165,ecommerce,view_product,eco_81,324,desktop,electronics,40465,14002,platinum,email,no
2025-09-13 00:48:39,U008,S0466,ecommerce,search_product,eco_127,374,tablet,fashion,4396,86663,platinum,direct,no
2025-09-29 07:36:39,U028,S0204,ecommerce,add_to_cart,eco_264,397,desktop,home_appliances,49055,52068,platinum,email,no
2025-10-03 11:12:39,U013,S0159,ecommerce,add_to_cart,eco_40,194,tablet,electronics,2597,73517,gold,direct,no
2025-09-18 02:49:39,U006,S0276,ecommerce,search_product,eco_137,349,desktop,grocery,5713,43565,silver,google,no
2025-10-14 15:41:39,U019,S0006,ecommerce,add_to_cart,eco_64,315,desktop,fashion,4394,18249,gold,direct,no
2025-09-14 05:51:39,U021,S0176,ecommerce,add_to_cart,eco_261,242,mobile,grocery,2821,73456,gold,email,no
2025-11-04 16:14:39,U004,S0222,ecommerce,checkout,eco_203,80,desktop,fashion,6629,86145,gold,email,yes
2025-09-24 14:49:39,U008,S0500,ecommerce,add_to_cart,eco_114,344,mobile,home_appliances,15071,42267,platinum,google,no
2025-10-07 14:49:39,U011,S0420,ecommerce,add_to_cart,eco_212,367,desktop,fashion,42979,58528,platinum,email,no
2025-10-12 13:51:39,U030,S0303,ecommerce,add_to_cart,eco_222,312,mobile,electronics,12716,64365,silver,instagram,no
2025-10-04 02:36:39,U025,S0123,ecommerce,add_to_cart,eco_255,358,mobile,grocery,36868,19984,platinum,google,yes
2025-10-20 06:05:39,U012,S0338,ecommerce,checkout,eco_166,107,mobile,electronics,30175,23293,gold,direct,no
2025-10-27 22:05:39,U018,S0447,ecommerce,view_product,eco_134,308,tablet,fashion,31785,62151,gold,email,no
